name,n,k,seed,mode,err,time-proposed,time-brandes
ER,500,64,37,insert,0,0.048447,0.315129
ER,500,64,37,insert,0,0.05024,0.31746
ER,500,64,38,delete,0,0.002367,0.315058
ER,500,64,38,delete,0,0.002371,0.334122
ER,500,64,38,delete,0,0.002389,0.315043
ER,500,64,38,delete,0,0.002403,0.336741
ER,500,64,38,delete,0,0.002417,0.317908
ER,500,64,38,delete,0,0.002422,0.321395
ER,500,64,38,delete,0,0.002432,0.313328
ER,500,64,38,delete,0,0.002493,0.316126
ER,500,64,38,delete,0,0.002524,0.317106
ER,500,64,38,delete,0,0.002531,0.315158
ER,500,64,38,insert,0,7.18e-4,0.319197
ER,500,64,38,insert,0,7.2e-4,0.316876
ER,500,64,38,insert,0,7.28e-4,0.312162
ER,500,64,38,insert,0,7.43e-4,0.317681
ER,500,64,38,insert,0,7.5e-4,0.32169
ER,500,64,38,insert,0,7.56e-4,0.313396
ER,500,64,38,insert,0,7.62e-4,0.366342
ER,500,64,38,insert,0,7.75e-4,0.318328
ER,500,64,38,insert,0,7.87e-4,0.316554
ER,500,64,38,insert,0,7.94e-4,0.312055
ER,500,64,39,delete,0,0.055577,0.318383
ER,500,64,39,delete,0,0.055582,0.319059
ER,500,64,39,delete,0,0.055744,0.31947
ER,500,64,39,delete,0,0.055824,0.388819
ER,500,64,39,delete,0,0.05591,0.316789
ER,500,64,39,delete,0,0.056086,0.31912
ER,500,64,39,delete,0,0.056201,0.316582
ER,500,64,39,delete,0,0.056264,0.319339
ER,500,64,39,delete,0,0.056459,0.323118
ER,500,64,39,delete,0,0.057282,0.326965
ER,500,64,39,insert,0,8.28e-4,0.327353
ER,500,64,39,insert,0,8.63e-4,0.317488
ER,500,64,39,insert,0,8.68e-4,0.316389
ER,500,64,39,insert,0,8.71e-4,0.316743
ER,500,64,39,insert,0,8.72e-4,0.312933
ER,500,64,39,insert,0,8.88e-4,0.33907
ER,500,64,39,insert,0,8.95e-4,0.320331
ER,500,64,39,insert,0,8.96e-4,0.315644
ER,500,64,39,insert,0,9.02e-4,0.322755
ER,500,64,39,insert,0,9.06e-4,0.315281
ER,500,64,40,delete,0,0.044062,0.31946
ER,500,64,40,delete,0,0.044149,0.316207
ER,500,64,40,delete,0,0.044443,0.315796
ER,500,64,40,delete,0,0.044452,0.333156
ER,500,64,40,delete,0,0.044584,0.318391
ER,500,64,40,delete,0,0.044603,0.317459
ER,500,64,40,delete,0,0.044647,0.315673
ER,500,64,40,delete,0,0.044664,0.327526
ER,500,64,40,delete,0,0.0454,0.314549
ER,500,64,40,delete,0,0.049166,0.320358
ER,500,64,40,insert,0,0.005468,0.316281
ER,500,64,40,insert,0,0.005474,0.380363
ER,500,64,40,insert,0,0.005492,0.316903
ER,500,64,40,insert,0,0.005495,0.311545
ER,500,64,40,insert,0,0.005502,0.318994
ER,500,64,40,insert,0,0.005511,0.323116
ER,500,64,40,insert,0,0.005515,0.314491
ER,500,64,40,insert,0,0.005598,0.318271
ER,500,64,40,insert,0,0.005744,0.316667
ER,500,64,40,insert,0,0.0057540000000000004,0.315693
ER,500,64,41,delete,0,9.8e-4,0.360538
ER,500,64,41,delete,0,9.89e-4,0.311643
ER,500,64,41,delete,0,9.93e-4,0.315344
ER,500,64,41,delete,0,0.001001,0.321979
ER,500,64,41,delete,0,0.001021,0.317658
ER,500,64,41,delete,0,0.001029,0.324089
ER,500,64,41,delete,0,0.001048,0.317944
ER,500,64,41,delete,0,0.001053,0.315397
ER,500,64,41,delete,0,0.001069,0.322391
ER,500,64,41,delete,0,0.001097,0.320248
ER,500,64,41,insert,0,0.039642,0.314744
ER,500,64,41,insert,0,0.040149,0.315072
ER,500,64,41,insert,0,0.040249,0.317462
ER,500,64,41,insert,0,0.040374,0.316345
ER,500,64,41,insert,0,0.040559,0.31927
ER,500,64,41,insert,0,0.040911,0.319681
ER,500,64,41,insert,0,0.041413,0.327705
ER,500,64,41,insert,0,0.041804,0.320446
ER,500,64,41,insert,0,0.042398,0.319164
ER,500,64,41,insert,0,0.044362,0.331726
ER,500,64,42,delete,0,0.006099,0.310754
ER,500,64,42,delete,0,0.0062,0.316203
ER,500,64,42,delete,0,0.006229,0.319399
ER,500,64,42,delete,0,0.006264,0.35287
ER,500,64,42,delete,0,0.006283,0.318603
ER,500,64,42,delete,0,0.006346,0.315703
ER,500,64,42,delete,0,0.006363,0.313134
ER,500,64,42,delete,0,0.006387,0.315458
ER,500,64,42,delete,0,0.006395,0.318403
ER,500,64,42,delete,0,0.006396,0.312515
ER,500,64,42,insert,0,0.050256,0.31334
ER,500,64,42,insert,0,0.050581,0.311597
ER,500,64,42,insert,0,0.050794,0.311909
ER,500,64,42,insert,0,0.05089,0.320376
ER,500,64,42,insert,0,0.051339,0.317772
ER,500,64,42,insert,0,0.051861,0.318589
ER,500,64,42,insert,0,0.052091,0.324608
ER,500,64,42,insert,0,0.052405,0.324435
ER,500,64,42,insert,0,0.052415,0.320822
ER,500,64,42,insert,0,0.052557,0.318383
ER,500,64,43,delete,0,9.72e-4,0.31284
ER,500,64,43,delete,0,9.99e-4,0.31621
ER,500,64,43,delete,0,9.99e-4,0.318215
ER,500,64,43,delete,0,0.001004,0.319642
ER,500,64,43,delete,0,0.001009,0.320568
ER,500,64,43,delete,0,0.001013,0.315139
ER,500,64,43,delete,0,0.001036,0.31877
ER,500,64,43,delete,0,0.001069,0.317974
ER,500,64,43,delete,0,0.00107,0.315286
ER,500,64,43,delete,0,0.001125,0.323519
ER,500,64,43,insert,0,7.24e-4,0.31164
ER,500,64,43,insert,0,7.31e-4,0.320078
ER,500,64,43,insert,0,7.48e-4,0.316766
ER,500,64,43,insert,0,7.48e-4,0.324325
ER,500,64,43,insert,0,7.51e-4,0.31603
ER,500,64,43,insert,0,7.51e-4,0.318741
ER,500,64,43,insert,0,7.6e-4,0.316056
ER,500,64,43,insert,0,7.68e-4,0.312659
ER,500,64,43,insert,0,7.68e-4,0.316743
ER,500,64,43,insert,0,0.001083,0.320892
ER,500,64,44,delete,0,0.005254,0.313056
ER,500,64,44,delete,0,0.005297,0.316318
ER,500,64,44,delete,0,0.005301,0.320989
ER,500,64,44,delete,0,0.005312,0.317908
ER,500,64,44,delete,0,0.005323,0.314637
ER,500,64,44,delete,0,0.005332,0.315941
ER,500,64,44,delete,0,0.005332,0.319115
ER,500,64,44,delete,0,0.005406,0.316644
ER,500,64,44,delete,0,0.005437,0.323426
ER,500,64,44,delete,0,0.005455,0.323743
ER,500,64,44,insert,0,7.18e-4,0.339995
ER,500,64,44,insert,0,7.48e-4,0.311069
ER,500,64,44,insert,0,7.49e-4,0.363935
ER,500,64,44,insert,0,7.53e-4,0.316483
ER,500,64,44,insert,0,7.57e-4,0.319122
ER,500,64,44,insert,0,7.58e-4,0.312519
ER,500,64,44,insert,0,7.66e-4,0.315143
ER,500,64,44,insert,0,7.78e-4,0.325589
ER,500,64,44,insert,0,7.94e-4,0.31608
ER,500,64,44,insert,0,7.94e-4,0.321638
ER,500,64,45,delete,0,0.039223,0.313408
ER,500,64,45,delete,0,0.039636,0.314934
ER,500,64,45,delete,0,0.039657,0.325305
ER,500,64,45,delete,0,0.03974,0.316264
ER,500,64,45,delete,0,0.03984,0.314316
ER,500,64,45,delete,0,0.039945,0.316305
ER,500,64,45,delete,0,0.039983,0.317886
ER,500,64,45,delete,0,0.041235,0.337658
ER,500,64,45,delete,0,0.041708,0.320085
ER,500,64,45,delete,0,0.044782,0.318972
ER,500,64,45,insert,0,7.14e-4,0.312607
ER,500,64,45,insert,0,7.3e-4,0.313861
ER,500,64,45,insert,0,7.31e-4,0.311803
ER,500,64,45,insert,0,7.46e-4,0.314403
ER,500,64,45,insert,0,7.47e-4,0.322788
ER,500,64,45,insert,0,7.52e-4,0.314733
ER,500,64,45,insert,0,7.63e-4,0.315225
ER,500,64,45,insert,0,7.83e-4,0.319215
ER,500,64,45,insert,0,7.96e-4,0.331133
ER,500,64,45,insert,0,8.19e-4,0.316054
ER,500,64,46,delete,0,0.046309,0.388854
ER,500,64,46,delete,0,0.046756,0.316757
ER,500,64,46,delete,0,0.046952,0.31439
ER,500,64,46,delete,0,0.046984,0.320431
ER,500,64,46,delete,0,0.047115,0.317818
ER,500,64,46,delete,0,0.047159,0.382525
ER,500,64,46,delete,0,0.04721,0.31416
ER,500,64,46,delete,0,0.04796,0.34291
ER,500,64,46,delete,0,0.047977,0.32174
ER,500,64,46,delete,0,0.048156,0.322667
ER,500,64,46,insert,0,0.001792,0.311644
ER,500,64,46,insert,0,0.001793,0.31416
ER,500,64,46,insert,0,0.001804,0.311354
ER,500,64,46,insert,0,0.001822,0.314977
ER,500,64,46,insert,0,0.00184,0.317871
ER,500,64,46,insert,0,0.001843,0.317977
ER,500,64,46,insert,0,0.001862,0.340613
ER,500,64,46,insert,0,0.001865,0.31873
ER,500,64,46,insert,0,0.001866,0.313516
ER,500,64,46,insert,0,0.001952,0.315742
ER,500,64,47,delete,0,0.058308,0.317265
ER,500,64,47,delete,0,0.058352,0.315574
ER,500,64,47,delete,0,0.058557,0.319611
ER,500,64,47,delete,0,0.058788,0.320773
ER,500,64,47,delete,0,0.058866,0.323148
ER,500,64,47,delete,0,0.059064,0.317611
ER,500,64,47,delete,0,0.059234,0.317413
ER,500,64,47,delete,0,0.059327,0.323382
ER,500,64,47,delete,0,0.059481,0.319284
ER,500,64,47,delete,0,0.061912,0.329715
ER,500,64,47,insert,0,7.17e-4,0.320413
ER,500,64,47,insert,0,7.41e-4,0.32834
ER,500,64,47,insert,0,7.46e-4,0.313128
ER,500,64,47,insert,0,7.48e-4,0.320998
ER,500,64,47,insert,0,7.51e-4,0.316278
ER,500,64,47,insert,0,7.51e-4,0.320821
ER,500,64,47,insert,0,7.61e-4,0.314488
ER,500,64,47,insert,0,7.71e-4,0.318756
ER,500,64,47,insert,0,7.72e-4,0.316358
ER,500,64,47,insert,0,7.76e-4,0.317338
ER,500,64,48,delete,0,0.001002,0.327235
ER,500,64,48,delete,0,0.001006,0.312555
ER,500,64,48,delete,0,0.00101,0.316487
ER,500,64,48,delete,0,0.00102,0.318829
ER,500,64,48,delete,0,0.001026,0.314977
ER,500,64,48,delete,0,0.001035,0.325434
ER,500,64,48,delete,0,0.001035,0.381828
ER,500,64,48,delete,0,0.001043,0.310823
ER,500,64,48,delete,0,0.001056,0.322349
ER,500,64,48,delete,0,0.001064,0.317504
ER,500,64,48,insert,0,0.056769,0.316039
ER,500,64,48,insert,0,0.05725,0.312624
ER,500,64,48,insert,0,0.057491,0.310339
ER,500,64,48,insert,0,0.057595,0.313276
ER,500,64,48,insert,0,0.057697,0.318182
ER,500,64,48,insert,0,0.057943,0.314773
ER,500,64,48,insert,0,0.05841,0.317393
ER,500,64,48,insert,0,0.058862,0.325444
ER,500,64,48,insert,0,0.059231,0.326059
ER,500,64,48,insert,0,0.059631,0.320359
ER,500,64,49,delete,0,0.002158,0.309312
ER,500,64,49,delete,0,0.002181,0.315642
ER,500,64,49,delete,0,0.002184,0.313909
ER,500,64,49,delete,0,0.002201,0.315588
ER,500,64,49,delete,0,0.002229,0.313245
ER,500,64,49,delete,0,0.002256,0.314671
ER,500,64,49,delete,0,0.002281,0.31216
ER,500,64,49,delete,0,0.002295,0.32
ER,500,64,49,delete,0,0.002377,0.316702
ER,500,64,49,delete,0,0.002451,0.322822
ER,500,64,49,insert,0,0.002745,0.313043
ER,500,64,49,insert,0,0.002767,0.315268
ER,500,64,49,insert,0,0.002772,0.314149
ER,500,64,49,insert,0,0.002803,0.311821
ER,500,64,49,insert,0,0.002822,0.312605
ER,500,64,49,insert,0,0.002826,0.313321
ER,500,64,49,insert,0,0.00284,0.318059
ER,500,64,49,insert,0,0.002846,0.319192
ER,500,64,49,insert,0,0.002869,0.318084
ER,500,64,49,insert,0,0.002893,0.315972
ER,500,64,50,delete,0,0.001166,0.316714
ER,500,64,50,delete,0,0.001171,0.316964
ER,500,64,50,delete,0,0.001202,0.320927
ER,500,64,50,delete,0,0.001203,0.319351
ER,500,64,50,delete,0,0.001207,0.31522
ER,500,64,50,delete,0,0.001219,0.31361
ER,500,64,50,delete,0,0.001227,0.321892
ER,500,64,50,delete,0,0.001238,0.31253
ER,500,64,50,delete,0,0.001254,0.315419
ER,500,64,50,delete,0,0.001347,0.320131
ER,500,64,50,insert,0,8.38e-4,0.313479
ER,500,64,50,insert,0,8.55e-4,0.314355
ER,500,64,50,insert,0,8.55e-4,0.315464
ER,500,64,50,insert,0,8.62e-4,0.311112
ER,500,64,50,insert,0,8.71e-4,0.315609
ER,500,64,50,insert,0,8.72e-4,0.317225
ER,500,64,50,insert,0,8.94e-4,0.318392
ER,500,64,50,insert,0,0.00093000000000000005,0.317183
ER,500,64,50,insert,0,9.35e-4,0.318903
ER,500,64,50,insert,0,9.4e-4,0.323857
ER,500,64,51,delete,0,0.001271,0.311875
ER,500,64,51,delete,0,0.001285,0.323782
ER,500,64,51,delete,0,0.001288,0.312991
ER,500,64,51,delete,0,0.001297,0.311388
ER,500,64,51,delete,0,0.001304,0.319049
ER,500,64,51,delete,0,0.001327,0.327976
ER,500,64,51,delete,0,0.001375,0.322711
ER,500,64,51,delete,0,0.001376,0.319632
ER,500,64,51,delete,0,0.001414,0.314723
ER,500,64,51,delete,0,0.001418,0.347106
ER,500,64,51,insert,0,8.83e-4,0.316704
ER,500,64,51,insert,0,9.05e-4,0.330018
ER,500,64,51,insert,0,9.09e-4,0.316538
ER,500,64,51,insert,0,9.15e-4,0.321276
ER,500,64,51,insert,0,9.18e-4,0.312476
ER,500,64,51,insert,0,0.00093000000000000005,0.353515
ER,500,64,51,insert,0,9.31e-4,0.313468
ER,500,64,51,insert,0,9.59e-4,0.321041
ER,500,64,51,insert,0,9.96e-4,0.312366
ER,500,64,51,insert,0,0.001038,0.319609
ER,500,64,52,delete,0,9.72e-4,0.314362
ER,500,64,52,delete,0,0.001007,0.315926
ER,500,64,52,delete,0,0.001037,0.315948
ER,500,64,52,delete,0,0.001038,0.316542
ER,500,64,52,delete,0,0.001039,0.323022
ER,500,64,52,delete,0,0.00105,0.319314
ER,500,64,52,delete,0,0.001051,0.320406
ER,500,64,52,delete,0,0.001066,0.315438
ER,500,64,52,delete,0,0.001086,0.342281
ER,500,64,52,delete,0,0.001091,0.318974
ER,500,64,52,insert,0,7.09e-4,0.316447
ER,500,64,52,insert,0,7.21e-4,0.311364
ER,500,64,52,insert,0,7.35e-4,0.312089
ER,500,64,52,insert,0,7.44e-4,0.316807
ER,500,64,52,insert,0,7.46e-4,0.312269
ER,500,64,52,insert,0,7.5e-4,0.311751
ER,500,64,52,insert,0,7.54e-4,0.315229
ER,500,64,52,insert,0,8.05e-4,0.314393
ER,500,64,52,insert,0,8.46e-4,0.316524
ER,500,64,52,insert,0,8.75e-4,0.331521
ER,500,64,53,delete,0,9.82e-4,0.315462
ER,500,64,53,delete,0,9.95e-4,0.316867
ER,500,64,53,delete,0,9.96e-4,0.320978
ER,500,64,53,delete,0,0.001001,0.317629
ER,500,64,53,delete,0,0.001008,0.314963
ER,500,64,53,delete,0,0.00102,0.315063
ER,500,64,53,delete,0,0.00102,0.316315
ER,500,64,53,delete,0,0.001032,0.317636
ER,500,64,53,delete,0,0.001055,0.313079
ER,500,64,53,delete,0,0.001096,0.357094
ER,500,64,53,insert,0,7.15e-4,0.341887
ER,500,64,53,insert,0,7.24e-4,0.313001
ER,500,64,53,insert,0,7.27e-4,0.314213
ER,500,64,53,insert,0,7.3e-4,0.31671
ER,500,64,53,insert,0,7.34e-4,0.312463
ER,500,64,53,insert,0,7.72e-4,0.312297
ER,500,64,53,insert,0,7.73e-4,0.318581
ER,500,64,53,insert,0,7.76e-4,0.319114
ER,500,64,53,insert,0,8.22e-4,0.317118
ER,500,64,53,insert,0,9.87e-4,0.370116
ER,500,64,54,delete,0,9.57e-4,0.313539
ER,500,64,54,delete,0,9.7e-4,0.35867
ER,500,64,54,delete,0,9.8e-4,0.314564
ER,500,64,54,delete,0,9.87e-4,0.316886
ER,500,64,54,delete,0,9.88e-4,0.313616
ER,500,64,54,delete,0,9.88e-4,0.325302
ER,500,64,54,delete,0,9.94e-4,0.312093
ER,500,64,54,delete,0,9.95e-4,0.314951
ER,500,64,54,delete,0,0.001005,0.314467
ER,500,64,54,delete,0,0.001018,0.311851
ER,500,64,54,insert,0,0.005987,0.311366
ER,500,64,54,insert,0,0.006032,0.314395
ER,500,64,54,insert,0,0.006039,0.313136
ER,500,64,54,insert,0,0.006056,0.312033
ER,500,64,54,insert,0,0.006101,0.311223
ER,500,64,54,insert,0,0.006101,0.312578
ER,500,64,54,insert,0,0.006125,0.344056
ER,500,64,54,insert,0,0.006223,0.314983
ER,500,64,54,insert,0,0.006345,0.315163
ER,500,64,54,insert,0,0.006577,0.32577
ER,500,64,55,delete,0,9.92e-4,0.315418
ER,500,64,55,delete,0,0.001015,0.31941
ER,500,64,55,delete,0,0.001031,0.31488
ER,500,64,55,delete,0,0.001032,0.315744
ER,500,64,55,delete,0,0.001034,0.31944
ER,500,64,55,delete,0,0.001036,0.317774
ER,500,64,55,delete,0,0.001039,0.313932
ER,500,64,55,delete,0,0.001048,0.314662
ER,500,64,55,delete,0,0.001078,0.31943
ER,500,64,55,delete,0,0.001131,0.319804
ER,500,64,55,insert,0,8.23e-4,0.315203
ER,500,64,55,insert,0,8.29e-4,0.31413
ER,500,64,55,insert,0,8.41e-4,0.312092
ER,500,64,55,insert,0,8.46e-4,0.325741
ER,500,64,55,insert,0,8.53e-4,0.316087
ER,500,64,55,insert,0,8.56e-4,0.320101
ER,500,64,55,insert,0,8.56e-4,0.355126
ER,500,64,55,insert,0,8.82e-4,0.315221
ER,500,64,55,insert,0,8.83e-4,0.321376
ER,500,64,55,insert,0,8.89e-4,0.31799
ER,500,64,56,delete,0,0.004776,0.312441
ER,500,64,56,delete,0,0.00482,0.313413
ER,500,64,56,delete,0,0.004835,0.313858
ER,500,64,56,delete,0,0.004843,0.31505
ER,500,64,56,delete,0,0.004905,0.317147
ER,500,64,56,delete,0,0.004907,0.31872
ER,500,64,56,delete,0,0.004956,0.312905
ER,500,64,56,delete,0,0.005006,0.320843
ER,500,64,56,delete,0,0.005074,0.322481
ER,500,64,56,delete,0,0.005108,0.315116
ER,500,64,56,insert,0,0.001224,0.313077
ER,500,64,56,insert,0,0.001227,0.314763
ER,500,64,56,insert,0,0.001228,0.321998
ER,500,64,56,insert,0,0.001244,0.318591
ER,500,64,56,insert,0,0.001273,0.319108
ER,500,64,56,insert,0,0.001283,0.313543
ER,500,64,56,insert,0,0.00131,0.316732
ER,500,64,56,insert,0,0.001393,0.314298
ER,500,64,56,insert,0,0.001404,0.319038
ER,500,64,56,insert,0,0.001805,0.320542
ER,500,64,57,delete,0,9.83e-4,0.312532
ER,500,64,57,delete,0,0.001022,0.313364
ER,500,64,57,delete,0,0.001033,0.315907
ER,500,64,57,delete,0,0.001036,0.316518
ER,500,64,57,delete,0,0.001036,0.321822
ER,500,64,57,delete,0,0.001042,0.367448
ER,500,64,57,delete,0,0.001055,0.316434
ER,500,64,57,delete,0,0.00106,0.317074
ER,500,64,57,delete,0,0.001079,0.320443
ER,500,64,57,delete,0,0.00111,0.315613
ER,500,64,57,insert,0,0.006872,0.315539
ER,500,64,57,insert,0,0.006874,0.3157
ER,500,64,57,insert,0,0.006882,0.31352
ER,500,64,57,insert,0,0.006892,0.316445
ER,500,64,57,insert,0,0.006915,0.316643
ER,500,64,57,insert,0,0.006921,0.314984
ER,500,64,57,insert,0,0.006963,0.315912
ER,500,64,57,insert,0,0.006987,0.313793
ER,500,64,57,insert,0,0.006991,0.313672
ER,500,64,57,insert,0,0.007309,0.320042
ER,500,64,58,delete,0,9.83e-4,0.316228
ER,500,64,58,delete,0,9.84e-4,0.313625
ER,500,64,58,delete,0,9.96e-4,0.312549
ER,500,64,58,delete,0,9.97e-4,0.311535
ER,500,64,58,delete,0,0.001001,0.318744
ER,500,64,58,delete,0,0.001003,0.335596
ER,500,64,58,delete,0,0.001019,0.315906
ER,500,64,58,delete,0,0.001022,0.316272
ER,500,64,58,delete,0,0.001036,0.323707
ER,500,64,58,delete,0,0.001074,0.315614
ER,500,64,58,insert,0,0.00862,0.312448
ER,500,64,58,insert,0,0.008672,0.311217
ER,500,64,58,insert,0,0.008719,0.315982
ER,500,64,58,insert,0,0.008772,0.313456
ER,500,64,58,insert,0,0.008796,0.314028
ER,500,64,58,insert,0,0.008912,0.318518
ER,500,64,58,insert,0,0.009046,0.322486
ER,500,64,58,insert,0,0.009144,0.32029
ER,500,64,58,insert,0,0.009554,0.316305
ER,500,64,58,insert,0,0.009767,0.332142
ER,500,64,59,delete,0,9.96e-4,0.316657
ER,500,64,59,delete,0,0.001002,0.315364
ER,500,64,59,delete,0,0.001011,0.315519
ER,500,64,59,delete,0,0.001013,0.319584
ER,500,64,59,delete,0,0.001014,0.322128
ER,500,64,59,delete,0,0.001015,0.320717
ER,500,64,59,delete,0,0.001045,0.327007
ER,500,64,59,delete,0,0.001057,0.321119
ER,500,64,59,delete,0,0.001077,0.31841
ER,500,64,59,delete,0,0.00108,0.319326
ER,500,64,59,insert,0,0.005345,0.321973
ER,500,64,59,insert,0,0.00535,0.314953
ER,500,64,59,insert,0,0.005368,0.313185
ER,500,64,59,insert,0,0.005371,0.318857
ER,500,64,59,insert,0,0.005377,0.315068
ER,500,64,59,insert,0,0.005403,0.31583
ER,500,64,59,insert,0,0.005406,0.32111
ER,500,64,59,insert,0,0.005434,0.319256
ER,500,64,59,insert,0,0.005481,0.31297
ER,500,64,59,insert,0,0.006091,0.313913
ER,500,64,60,delete,0,0.001668,0.331692
ER,500,64,60,delete,0,0.001677,0.316379
ER,500,64,60,delete,0,0.001684,0.323592
ER,500,64,60,delete,0,0.001696,0.322059
ER,500,64,60,delete,0,0.001711,0.312935
ER,500,64,60,delete,0,0.001716,0.316571
ER,500,64,60,delete,0,0.001717,0.311318
ER,500,64,60,delete,0,0.001721,0.316909
ER,500,64,60,delete,0,0.001724,0.314016
ER,500,64,60,delete,0,0.001727,0.313417
ER,500,64,60,insert,0,7.15e-4,0.330533
ER,500,64,60,insert,0,7.22e-4,0.316447
ER,500,64,60,insert,0,7.24e-4,0.311092
ER,500,64,60,insert,0,7.47e-4,0.311035
ER,500,64,60,insert,0,7.48e-4,0.342904
ER,500,64,60,insert,0,7.6e-4,0.314757
ER,500,64,60,insert,0,7.68e-4,0.315301
ER,500,64,60,insert,0,7.79e-4,0.321463
ER,500,64,60,insert,0,8.04e-4,0.313438
ER,500,64,60,insert,0,8.31e-4,0.323357
ER,500,64,61,delete,0,0.003921,0.329825
ER,500,64,61,delete,0,0.004014,0.317474
ER,500,64,61,delete,0,0.004062,0.318234
ER,500,64,61,delete,0,0.004086,0.322631
ER,500,64,61,delete,0,0.004118,0.316424
ER,500,64,61,delete,0,0.004161,0.31649
ER,500,64,61,delete,0,0.004236,0.320422
ER,500,64,61,delete,0,0.004652,0.316259
ER,500,64,61,delete,0,0.004793,0.327778
ER,500,64,61,delete,0,0.004882,0.319199
ER,500,64,61,insert,0,7.16e-4,0.316089
ER,500,64,61,insert,0,7.26e-4,0.325862
ER,500,64,61,insert,0,7.49e-4,0.31343
ER,500,64,61,insert,0,7.53e-4,0.31566
ER,500,64,61,insert,0,7.53e-4,0.316173
ER,500,64,61,insert,0,7.63e-4,0.3198
ER,500,64,61,insert,0,7.84e-4,0.319871
ER,500,64,61,insert,0,8.03e-4,0.323258
ER,500,64,61,insert,0,8.15e-4,0.338546
ER,500,64,61,insert,0,8.41e-4,0.316617
ER,500,64,62,delete,0,0.059898,0.317885
ER,500,64,62,delete,0,0.060057,0.315058
ER,500,64,62,delete,0,0.060599,0.324336
ER,500,64,62,delete,0,0.060708,0.315679
ER,500,64,62,delete,0,0.060737,0.319531
ER,500,64,62,delete,0,0.060908,0.319233
ER,500,64,62,delete,0,0.061843,0.319707
ER,500,64,62,delete,0,0.061868,0.345132
ER,500,64,62,delete,0,0.062665,0.326552
ER,500,64,62,delete,0,0.065517,0.315475
ER,500,64,62,insert,0,0.001821,0.317125
ER,500,64,62,insert,0,0.001827,0.315194
ER,500,64,62,insert,0,0.00183,0.310313
ER,500,64,62,insert,0,0.001846,0.318005
ER,500,64,62,insert,0,0.001861,0.315609
ER,500,64,62,insert,0,0.001882,0.319383
ER,500,64,62,insert,0,0.001887,0.319783
ER,500,64,62,insert,0,0.001926,0.315878
ER,500,64,62,insert,0,0.002008,0.319581
ER,500,64,62,insert,0,0.002413,0.325249
ER,500,64,63,delete,0,0.005148,0.322158
ER,500,64,63,delete,0,0.005155,0.312256
ER,500,64,63,delete,0,0.005204,0.318199
ER,500,64,63,delete,0,0.005217,0.331965
ER,500,64,63,delete,0,0.005226,0.31459
ER,500,64,63,delete,0,0.005257,0.313906
ER,500,64,63,delete,0,0.005266,0.316314
ER,500,64,63,delete,0,0.005274,0.319882
ER,500,64,63,delete,0,0.005541,0.314136
ER,500,64,63,delete,0,0.005607,0.330444
ER,500,64,63,insert,0,0.00743,0.316332
ER,500,64,63,insert,0,0.007523,0.317353
ER,500,64,63,insert,0,0.007575,0.321548
ER,500,64,63,insert,0,0.007587,0.313229
ER,500,64,63,insert,0,0.007737,0.317102
ER,500,64,63,insert,0,0.007945,0.31538
ER,500,64,63,insert,0,0.008172,0.315706
ER,500,64,63,insert,0,0.008348,0.321704
ER,500,64,63,insert,0,0.008684,0.323656
ER,500,64,63,insert,0,0.008912,0.333209
ER,500,64,64,delete,0,9.92e-4,0.316223
ER,500,64,64,delete,0,9.97e-4,0.317322
ER,500,64,64,delete,0,0.001006,0.313189
ER,500,64,64,delete,0,0.00102,0.312348
ER,500,64,64,delete,0,0.00102,0.317027
ER,500,64,64,delete,0,0.001032,0.313206
ER,500,64,64,delete,0,0.001048,0.3191
ER,500,64,64,delete,0,0.00108,0.32856
ER,500,64,64,delete,0,0.001082,0.315511
ER,500,64,64,delete,0,0.001143,0.326295
ER,500,64,64,insert,0,7.12e-4,0.319899
ER,500,64,64,insert,0,7.23e-4,0.311672
ER,500,64,64,insert,0,7.35e-4,0.317221
ER,500,64,64,insert,0,7.37e-4,0.315296
ER,500,64,64,insert,0,7.42e-4,0.313212
ER,500,64,64,insert,0,7.56e-4,0.312977
ER,500,64,64,insert,0,7.56e-4,0.315301
ER,500,64,64,insert,0,7.66e-4,0.312845
ER,500,64,64,insert,0,7.88e-4,0.329503
ER,500,64,64,insert,0,8.5e-4,0.317216
ER,500,64,65,delete,0,0.001641,0.317791
ER,500,64,65,delete,0,0.001661,0.317783
ER,500,64,65,delete,0,0.001684,0.315034
ER,500,64,65,delete,0,0.001684,0.315764
ER,500,64,65,delete,0,0.001697,0.317741
ER,500,64,65,delete,0,0.001698,0.318013
ER,500,64,65,delete,0,0.001727,0.31966
ER,500,64,65,delete,0,0.001732,0.315065
ER,500,64,65,delete,0,0.001775,0.32005
ER,500,64,65,delete,0,0.001792,0.318399
ER,500,64,65,insert,0,9.02e-4,0.31909
ER,500,64,65,insert,0,9.12e-4,0.328344
ER,500,64,65,insert,0,9.16e-4,0.316813
ER,500,64,65,insert,0,9.16e-4,0.317959
ER,500,64,65,insert,0,9.29e-4,0.344188
ER,500,64,65,insert,0,0.00093000000000000005,0.316534
ER,500,64,65,insert,0,0.00093000000000000005,0.337849
ER,500,64,65,insert,0,9.31e-4,0.31893
ER,500,64,65,insert,0,9.57e-4,0.317678
ER,500,64,65,insert,0,9.82e-4,0.319231
ER,500,64,66,delete,0,0.071482,0.317585
ER,500,64,66,delete,0,0.07202,0.315134
ER,500,64,66,delete,0,0.072541,0.31696
ER,500,64,66,delete,0,0.072726,0.315982
ER,500,64,66,delete,0,0.07295,0.31659
