gml,vert1,vert2,weight,query,seed,max-bc,max-error,time-proposed,time-brandes,updated-path-pairs,updated-deps-pairs,updated-bc-verts,changed-bc-verts
data/road/road-oka-integer-distance.gml,1923003554,1923003559,64,insert,0,1.6071069923640335e-01,6.9388939039072284e-18,2.394474e+00,2.307906e+02,73788,702225,8167,11497
data/road/road-oka-integer-distance.gml,1923003554,1923003724,83,insert,0,1.6071018329888623e-01,6.9388939039072284e-18,2.212999e+00,2.283578e+02,335136,442901,3239,11497
data/road/road-oka-integer-distance.gml,1923003554,3099831275,83,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,1.528874e+00,2.274703e+02,47658,251039,2992,11497
data/road/road-oka-integer-distance.gml,1923003707,1923003610,87,insert,0,1.6071041873762218e-01,2.7755575615628914e-17,1.456759e+00,2.274009e+02,91752,215621,2123,11497
data/road/road-oka-integer-distance.gml,1923003545,1923003610,43,insert,0,1.6071045929166283e-01,6.9388939039072284e-18,2.330732e+00,2.283551e+02,61292,690377,7743,11497
data/road/road-oka-integer-distance.gml,1923003545,1923003724,90,insert,0,1.6070372580818457e-01,6.9388939039072284e-18,5.462917e+00,2.270110e+02,970348,1581612,8785,11497
data/road/road-oka-integer-distance.gml,1923003545,3099831275,93,insert,0,1.6070571299421416e-01,6.9388939039072284e-18,5.138051e+00,2.278382e+02,894162,1462263,8836,11497
data/road/road-oka-integer-distance.gml,1923003545,1923003529,82,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,2.470293e+00,2.285786e+02,38368,791086,9816,11497
data/road/road-oka-integer-distance.gml,1923003610,1923003724,78,insert,0,1.6071014950385235e-01,6.9388939039072284e-18,2.477713e+00,2.290245e+02,387022,540325,3744,11497
data/road/road-oka-integer-distance.gml,1923003610,4650255690,88,insert,0,1.6071404832321742e-01,6.9388939039072284e-18,1.536004e+01,2.302389e+02,7356170,1087002,7694,11497
data/road/road-oka-integer-distance.gml,3099831275,4650255687,98,insert,0,1.6071031735252056e-01,6.9388939039072284e-18,1.432847e+00,2.377397e+02,9058,279064,4097,11497
data/road/road-oka-integer-distance.gml,1923003529,1474850885,94,insert,0,1.6079778058848179e-01,6.9388939039072284e-18,2.051878e+01,2.271795e+02,8462494,2791315,7062,11497
data/road/road-oka-integer-distance.gml,1923003529,1474850889,54,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,2.038110e+00,2.275392e+02,168072,465066,3345,11497
data/road/road-oka-integer-distance.gml,1923003529,1474850895,89,insert,0,1.6071041873762218e-01,2.7755575615628914e-17,1.708454e+00,2.262958e+02,129996,339682,2470,11497
data/road/road-oka-integer-distance.gml,1923003551,2472645444,65,insert,0,1.6070929336299408e-01,6.9388939039072284e-18,3.619862e+00,2.279240e+02,464308,1020721,8179,11497
data/road/road-oka-integer-distance.gml,1923003551,2472645455,75,insert,0,1.6071041873762218e-01,1.3877787807814457e-17,3.699804e+00,2.293515e+02,947958,565317,2726,11497
data/road/road-oka-integer-distance.gml,1923003551,4684821418,18,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,1.798801e+00,2.322657e+02,170080,291076,2491,11497
data/road/road-oka-integer-distance.gml,2472645444,2472645435,34,insert,0,1.6071041873762218e-01,1.3877787807814457e-17,3.925777e+00,2.292175e+02,909340,706820,4541,11497
data/road/road-oka-integer-distance.gml,2472645444,3136265112,72,insert,0,1.6079193622981508e-01,7.8062556418956319e-18,2.106950e+01,2.366785e+02,8116858,2836599,8863,11497
data/road/road-oka-integer-distance.gml,2472645455,1923003704,97,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,1.360174e+00,2.268169e+02,50324,179389,2129,11497
data/road/road-oka-integer-distance.gml,2472645455,1923003720,12,insert,0,1.6071056067676445e-01,6.9388939039072284e-18,2.166730e+00,2.270939e+02,59708,613224,7259,11497
data/road/road-oka-integer-distance.gml,2472645455,2472645458,10,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,9.415520e-01,2.273536e+02,2194,20191,569,11497
data/road/road-oka-integer-distance.gml,2472645455,3099831263,84,insert,0,1.6071084793455240e-01,6.9388939039072284e-18,3.306415e+00,2.274203e+02,288344,1014723,8850,11497
data/road/road-oka-integer-distance.gml,4684821418,3141767251,16,insert,0,1.6071037367757701e-01,7.8062556418956319e-18,2.845007e+00,2.297959e+02,122460,947270,9692,11497
data/road/road-oka-integer-distance.gml,1923003559,4650255690,80,insert,0,1.6070982732452935e-01,6.9388939039072284e-18,1.822058e+00,2.297315e+02,112034,397184,3792,11497
data/road/road-oka-integer-distance.gml,4650255690,4650255691,34,insert,0,1.6068350166904019e-01,6.9388939039072284e-18,2.965136e+00,2.292594e+02,163890,963973,8566,11498
data/road/road-oka-integer-distance.gml,1923003596,1923003715,98,insert,0,1.6065666548323929e-01,1.3877787807814457e-17,6.134508e+00,2.367331e+02,1223154,1463131,4218,11497
data/road/road-oka-integer-distance.gml,1923003715,2461507728,64,insert,0,1.6071036433561095e-01,6.9388939039072284e-18,1.175988e+01,2.273645e+02,2320106,3129947,10548,11497
data/road/road-oka-integer-distance.gml,1923003715,2472645469,65,insert,0,1.6068897757336600e-01,6.9388939039072284e-18,7.054888e+00,2.264162e+02,1577182,1740770,8855,11497
data/road/road-oka-integer-distance.gml,1923003715,3141767260,46,insert,0,1.6071102028922518e-01,6.9388939039072284e-18,2.582545e+00,2.278662e+02,64806,847235,8367,11498
data/road/road-oka-integer-distance.gml,1923003715,3141767332,80,insert,0,1.6039702175000595e-01,6.9388939039072284e-18,1.215336e+01,2.277680e+02,2750274,3160317,7331,11497
data/road/road-oka-integer-distance.gml,1923003715,3141767343,83,insert,0,1.6039377660065296e-01,6.9388939039072284e-18,1.255326e+01,2.321056e+02,2761596,3197249,7363,11497
data/road/road-oka-integer-distance.gml,1923003715,3141767355,95,insert,0,1.6068966182781519e-01,6.9388939039072284e-18,1.582468e+00,2.291491e+02,38694,335657,3590,11498
data/road/road-oka-integer-distance.gml,1923003675,1474850889,67,insert,0,1.6073758065389468e-01,6.9388939039072284e-18,1.825611e+01,2.277304e+02,7810264,1842344,8268,11497
data/road/road-oka-integer-distance.gml,1474850889,1923003623,35,insert,0,1.6071042549662895e-01,6.9388939039072284e-18,2.781607e+00,2.351541e+02,196320,838894,8660,11497
data/road/road-oka-integer-distance.gml,1923003704,4650255687,84,insert,0,1.6071048632768992e-01,6.9388939039072284e-18,2.007863e+00,2.288157e+02,14950,574508,6451,11497
data/road/road-oka-integer-distance.gml,1923003704,4650255691,23,insert,0,1.6067449303950979e-01,6.9388939039072284e-18,3.639815e+00,2.278160e+02,228716,1278418,10498,11498
data/road/road-oka-integer-distance.gml,4650255687,1923003968,91,insert,0,1.6071240047840871e-01,6.9388939039072284e-18,2.500891e+00,2.295059e+02,119398,762598,7090,11498
data/road/road-oka-integer-distance.gml,4650255687,4650255691,62,insert,0,1.6070486959305966e-01,6.9388939039072284e-18,2.512934e+00,2.295214e+02,67936,813533,8211,11499
data/road/road-oka-integer-distance.gml,4650255691,2461507729,97,insert,0,1.6066611930601593e-01,1.7347234759768071e-17,2.898631e+00,2.283503e+02,125860,899865,8441,11498
data/road/road-oka-integer-distance.gml,4650255687,4650255701,61,insert,0,1.6070959151606989e-01,6.9388939039072284e-18,2.206122e+00,2.308696e+02,107754,558657,6723,11498
data/road/road-oka-integer-distance.gml,2461507728,2461507727,8,insert,0,1.6071045591215938e-01,6.9388939039072284e-18,2.650257e+00,2.372112e+02,99168,757348,8894,11497
data/road/road-oka-integer-distance.gml,2461507728,2472645458,12,insert,0,1.6071052462872831e-01,1.3877787807814457e-17,2.842495e+00,2.299160e+02,128022,861409,9201,11497
data/road/road-oka-integer-distance.gml,2461507728,3141767355,83,insert,0,1.6070707978827517e-01,6.9388939039072284e-18,1.822063e+00,2.268240e+02,12340,467138,5590,11497
data/road/road-oka-integer-distance.gml,2472645469,1923003720,11,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,1.370998e+00,2.280827e+02,62406,188058,2384,11497
data/road/road-oka-integer-distance.gml,2472645469,3141767287,43,insert,0,1.6068505088010110e-01,6.9388939039072284e-18,7.468090e+00,2.283059e+02,1639532,1916155,9539,11497
data/road/road-oka-integer-distance.gml,2472645469,3141767355,77,insert,0,1.6070707978827517e-01,6.9388939039072284e-18,1.804164e+00,2.293338e+02,12346,460975,5589,11497
data/road/road-oka-integer-distance.gml,3141767260,3141767251,28,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,2.731592e+00,2.285568e+02,47806,920329,9870,11498
data/road/road-oka-integer-distance.gml,3141767332,3141767287,64,insert,0,1.6044921296037473e-01,7.8062556418956319e-18,9.767030e+00,2.279862e+02,2237250,2521546,7308,11497
data/road/road-oka-integer-distance.gml,3141767332,3141767346,17,insert,0,1.6070539148970930e-01,6.9388939039072284e-18,8.527086e+00,2.363084e+02,2051320,1866968,6607,11497
data/road/road-oka-integer-distance.gml,3141767343,1923003880,60,insert,0,1.6078166262788074e-01,7.8062556418956319e-18,4.021424e+00,2.281631e+02,542002,1112636,6559,11497
data/road/road-oka-integer-distance.gml,3141767343,3141767287,70,insert,0,1.6044999171060376e-01,1.3877787807814457e-17,9.813789e+00,2.286090e+02,2207384,2517706,7381,11497
data/road/road-oka-integer-distance.gml,3141767355,1923003880,44,insert,0,1.6074506968705679e-01,6.9388939039072284e-18,4.382200e+00,2.280254e+02,509694,1330815,9195,11498
data/road/road-oka-integer-distance.gml,3141767355,2472645488,23,insert,0,1.6071291281112227e-01,6.9388939039072284e-18,1.933860e+00,2.294065e+02,48660,508774,5488,11498
data/road/road-oka-integer-distance.gml,3141767355,3141767287,86,insert,0,1.6069462969779505e-01,6.9388939039072284e-18,1.574306e+00,2.291651e+02,37468,327309,3527,11498
data/road/road-oka-integer-distance.gml,1923003720,2461507726,11,insert,0,1.6071052462872831e-01,6.9388939039072284e-18,2.430496e+00,2.282133e+02,64878,748956,8577,11497
data/road/road-oka-integer-distance.gml,1923003720,2461507727,12,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,3.102840e+00,2.294779e+02,417814,664712,2758,11497
data/road/road-oka-integer-distance.gml,1923003720,2472645462,13,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,2.205642e+00,2.365450e+02,413308,302711,1822,11497
data/road/road-oka-integer-distance.gml,2461507726,2461507729,9,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,1.279042e+00,2.284794e+02,10420,180200,2200,11497
data/road/road-oka-integer-distance.gml,2472645462,2472645458,10,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,2.436166e+00,2.283913e+02,61828,727951,8828,11497
data/road/road-oka-integer-distance.gml,2472645462,3141767246,59,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,2.439066e+00,2.281249e+02,103016,736363,6889,11497
data/road/road-oka-integer-distance.gml,2472645462,3141767247,59,insert,0,1.6070969957930129e-01,6.9388939039072284e-18,1.386117e+00,2.281517e+02,46156,228278,2699,11497
data/road/road-oka-integer-distance.gml,2472645462,3141767251,50,insert,0,1.6070924267044326e-01,6.9388939039072284e-18,1.434831e+00,2.289534e+02,51198,242537,2708,11497
data/road/road-oka-integer-distance.gml,2472645462,3141767287,41,insert,0,1.6071072176642595e-01,6.9388939039072284e-18,2.954854e+00,2.283916e+02,202642,910181,9388,11497
data/road/road-oka-integer-distance.gml,1923003753,2475823395,95,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,9.183310e-01,2.367645e+02,0,0,0,11497
data/road/road-oka-integer-distance.gml,2475823395,2475823386,22,insert,0,1.6070971985632149e-01,6.9388939039072284e-18,2.331374e+00,2.290963e+02,216462,511908,4477,11497
data/road/road-oka-integer-distance.gml,2475823395,2475823405,15,insert,0,1.6084386377881493e-01,6.9388939039072284e-18,1.722079e+00,2.287074e+02,105088,335924,4106,11497
data/road/road-oka-integer-distance.gml,1923003771,2475823385,14,insert,0,1.6083337885923893e-01,6.9388939039072284e-18,2.253375e+00,2.277380e+02,121780,585107,5401,11497
data/road/road-oka-integer-distance.gml,1923003771,2475823390,18,insert,0,1.6121502283332415e-01,6.9388939039072284e-18,4.552712e+00,2.279215e+02,788860,1107819,6894,11497
data/road/road-oka-integer-distance.gml,1923003771,2475823403,19,insert,0,1.6069950480845374e-01,6.9388939039072284e-18,2.560568e+00,2.274027e+02,305806,609243,4997,11497
data/road/road-oka-integer-distance.gml,1923003771,2475823410,17,insert,0,1.6070405490744294e-01,6.9388939039072284e-18,1.275047e+00,2.301213e+02,82514,151895,1444,11497
data/road/road-oka-integer-distance.gml,2475823385,3098630249,55,insert,0,1.6070952878406683e-01,6.9388939039072284e-18,3.474913e+00,2.286812e+02,727752,717714,4720,11497
data/road/road-oka-integer-distance.gml,2475823390,1923003773,26,insert,0,1.6071013783330057e-01,6.9388939039072284e-18,2.245570e+00,2.366359e+02,145922,537873,5492,11497
data/road/road-oka-integer-distance.gml,2475823403,3098630249,46,insert,0,1.6071033642793969e-01,6.9388939039072284e-18,1.471020e+00,2.316469e+02,81780,197308,3150,11497
data/road/road-oka-integer-distance.gml,2475823410,1923003773,42,insert,0,1.6070833777461663e-01,6.9388939039072284e-18,2.178408e+00,2.283185e+02,85370,630116,6496,11497
data/road/road-oka-integer-distance.gml,1923003880,3141767287,96,insert,0,1.6071506040506070e-01,6.9388939039072284e-18,2.483237e+00,2.278080e+02,458882,487287,5485,11497
data/road/road-oka-integer-distance.gml,1923003880,3141767397,54,insert,0,1.6071105357054918e-01,7.8062556418956319e-18,3.945710e+00,2.264214e+02,454424,1182123,9082,11498
data/road/road-oka-integer-distance.gml,3141767397,1923003967,88,insert,0,1.6071035114755441e-01,6.9388939039072284e-18,1.227787e+00,2.274167e+02,5308,162154,2408,11497
data/road/road-oka-integer-distance.gml,3141767397,2472645488,52,insert,0,1.6071052366315591e-01,7.8062556418956319e-18,2.328688e+00,2.286005e+02,18688,712940,8180,11497
data/road/road-oka-integer-distance.gml,1923003923,1923003984,63,insert,0,1.6071070261590675e-01,6.9388939039072284e-18,2.149619e+00,2.283869e+02,32896,587862,7012,11497
data/road/road-oka-integer-distance.gml,1923003923,4654648605,63,insert,0,1.6071067557987964e-01,6.9388939039072284e-18,2.068023e+00,2.284003e+02,25124,565077,7012,11497
data/road/road-oka-integer-distance.gml,1923003923,5172199946,65,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,1.481701e+00,2.305404e+02,17814,275487,3847,11497
data/road/road-oka-integer-distance.gml,1923003984,4271344457,62,insert,0,1.5922310680781498e-01,6.9388939039072284e-18,1.132023e+01,2.276200e+02,2064910,3528122,10614,11498
data/road/road-oka-integer-distance.gml,1923003984,4582234280,33,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,9.206180e-01,2.288192e+02,0,0,0,11497
data/road/road-oka-integer-distance.gml,1923003984,4654648602,40,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,2.583539e+00,2.288772e+02,23906,817938,9871,11497
data/road/road-oka-integer-distance.gml,1923003984,4654648603,20,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,1.901550e+00,2.280066e+02,40452,504814,5567,11497
data/road/road-oka-integer-distance.gml,4654648605,1923003982,27,insert,0,1.6070512417098301e-01,6.9388939039072284e-18,9.011714e+00,2.369537e+02,1769046,2325301,7029,11497
data/road/road-oka-integer-distance.gml,4654648605,4271344457,66,insert,0,1.5923210269103738e-01,6.9388939039072284e-18,1.133220e+01,2.294371e+02,2069024,3547464,10551,11498
data/road/road-oka-integer-distance.gml,4654648605,4654648602,40,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,2.507402e+00,2.275284e+02,23906,804756,9863,11497
data/road/road-oka-integer-distance.gml,4654648605,4654648604,36,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,8.914670e-01,2.279896e+02,0,0,0,11497
data/road/road-oka-integer-distance.gml,5172199946,1923003982,36,insert,0,1.6068574851894146e-01,6.9388939039072284e-18,5.364000e+00,2.270631e+02,1749892,699199,6118,11497
data/road/road-oka-integer-distance.gml,5172199946,4654648603,8,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,1.577195e+00,2.333229e+02,32070,295538,4548,11497
data/road/road-oka-integer-distance.gml,5172199946,4654648604,28,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,1.519195e+00,2.274433e+02,10690,300392,4546,11497
data/road/road-oka-integer-distance.gml,1923003935,1923003965,78,insert,0,1.6092662431103447e-01,7.8062556418956319e-18,4.053165e+00,2.276134e+02,385880,1324586,9664,11497
data/road/road-oka-integer-distance.gml,1923003935,4650255682,79,insert,0,1.6085417528813267e-01,6.9388939039072284e-18,2.970108e+00,2.301229e+02,144044,1075899,7798,11497
data/road/road-oka-integer-distance.gml,1923003935,4650255686,48,insert,0,1.6079480831671536e-01,7.8062556418956319e-18,3.031133e+00,2.301467e+02,59672,1132038,9771,11498
data/road/road-oka-integer-distance.gml,1923003935,4650255701,77,insert,0,1.6070893851513837e-01,6.9388939039072284e-18,2.228588e+00,2.296551e+02,205100,567461,4418,11497
data/road/road-oka-integer-distance.gml,1923003965,2472645508,83,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,1.415402e+00,2.309198e+02,58540,233686,2192,11497
data/road/road-oka-integer-distance.gml,1923003965,2472645511,85,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,1.413378e+00,2.272822e+02,58082,226433,2185,11497
data/road/road-oka-integer-distance.gml,1923003965,4650255686,50,insert,0,1.6088325209953461e-01,6.0715321659188248e-18,3.169916e+00,2.280469e+02,124454,1188934,8244,11498
data/road/road-oka-integer-distance.gml,1923003965,4650255705,55,insert,0,1.6072256467279744e-01,6.9388939039072284e-18,2.579668e+00,2.290845e+02,55246,872631,8665,11498
data/road/road-oka-integer-distance.gml,4650255682,1474850905,77,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,1.227278e+00,2.363428e+02,56670,135326,1695,11497
data/road/road-oka-integer-distance.gml,4650255682,1474850908,60,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,1.297970e+00,2.284877e+02,57004,152226,1917,11497
data/road/road-oka-integer-distance.gml,4650255682,4650255680,75,insert,0,1.6070405445684247e-01,6.9388939039072284e-18,2.966766e+00,2.287574e+02,237888,879094,5895,11498
data/road/road-oka-integer-distance.gml,4650255682,4650255715,71,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,1.191573e+00,2.373974e+02,3964,124836,1898,11497
data/road/road-oka-integer-distance.gml,4650255686,1923004013,68,insert,0,1.6079497766738515e-01,6.9388939039072284e-18,2.962056e+00,2.282260e+02,96084,1074477,8557,11498
data/road/road-oka-integer-distance.gml,4650255686,4650255681,93,insert,0,1.6070175369093623e-01,6.9388939039072284e-18,2.855464e+00,2.284585e+02,35480,1096256,9178,11498
data/road/road-oka-integer-distance.gml,4650255686,4650255707,88,insert,0,1.6070170637788880e-01,6.9388939039072284e-18,2.852169e+00,2.305545e+02,37242,1104361,9160,11499
data/road/road-oka-integer-distance.gml,4650255686,4650255708,88,insert,0,1.6070167596235832e-01,6.9388939039072284e-18,2.951672e+00,2.280991e+02,44182,1098733,9181,11498
data/road/road-oka-integer-distance.gml,4650255686,1923003933,94,insert,0,1.6073624490251065e-01,7.8062556418956319e-18,2.631632e+00,2.305745e+02,31956,910537,8202,11498
data/road/road-oka-integer-distance.gml,4650255686,4650255680,60,insert,0,1.6070189563007850e-01,6.9388939039072284e-18,3.193155e+00,2.304430e+02,38978,1227395,10590,11499
data/road/road-oka-integer-distance.gml,4650255686,4650255715,76,insert,0,1.6070597469066741e-01,6.9388939039072284e-18,2.050529e+00,2.278053e+02,18368,630207,5466,11499
data/road/road-oka-integer-distance.gml,1923003940,1923004013,85,insert,0,1.6070913721549523e-01,6.9388939039072284e-18,2.946280e+00,2.374749e+02,504066,637280,4514,11497
data/road/road-oka-integer-distance.gml,1923003940,4650255705,60,insert,0,1.6071797530719700e-01,6.9388939039072284e-18,2.830830e+00,2.276233e+02,47506,990765,11006,11498
data/road/road-oka-integer-distance.gml,1923004013,2472645508,59,insert,0,1.6071416365651897e-01,6.9388939039072284e-18,2.338007e+00,2.277764e+02,45508,727112,7426,11497
data/road/road-oka-integer-distance.gml,1923004013,2472645532,77,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,1.138187e+00,2.269852e+02,63912,78687,1239,11497
data/road/road-oka-integer-distance.gml,1923004013,4650255681,76,insert,0,1.6073158344083796e-01,6.9388939039072284e-18,2.798440e+00,2.276467e+02,296848,740517,6133,11497
data/road/road-oka-integer-distance.gml,1923004013,4650255707,54,insert,0,1.6073406319168082e-01,6.9388939039072284e-18,2.679849e+00,2.288014e+02,284812,742251,5597,11498
data/road/road-oka-integer-distance.gml,1923004013,4650255708,58,insert,0,1.6073369868810114e-01,6.9388939039072284e-18,2.672404e+00,2.297180e+02,284758,729237,5586,11497
data/road/road-oka-integer-distance.gml,1923004013,4650255709,92,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,1.084309e+00,2.308471e+02,37904,78454,1171,11497
data/road/road-oka-integer-distance.gml,1923004013,4650255680,68,insert,0,1.6073608322706859e-01,6.0715321659188248e-18,2.412766e+00,2.367811e+02,99294,811146,7033,11498
data/road/road-oka-integer-distance.gml,4650255705,1923003968,48,insert,0,1.6073151810377248e-01,6.9388939039072284e-18,3.142470e+00,2.283730e+02,148608,1077942,10639,11498
data/road/road-oka-integer-distance.gml,2472645508,1923003968,78,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,1.388149e+00,2.275568e+02,58496,207742,2599,11497
data/road/road-oka-integer-distance.gml,2472645508,2461507733,76,insert,0,1.6071874388136750e-01,6.9388939039072284e-18,4.238154e+00,2.268667e+02,589810,1188636,7006,11497
data/road/road-oka-integer-distance.gml,2472645508,2461507734,13,insert,0,1.6071187533576931e-01,1.3877787807814457e-17,2.073863e+00,2.281938e+02,137466,525663,5223,11497
data/road/road-oka-integer-distance.gml,2472645508,2472645515,11,insert,0,1.6070996881307115e-01,7.8062556418956319e-18,2.391278e+00,2.283358e+02,298108,505224,2481,11497
data/road/road-oka-integer-distance.gml,2472645511,1923003968,85,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,1.445540e+00,2.302302e+02,58308,211408,2595,11497
data/road/road-oka-integer-distance.gml,2472645511,2461507735,12,insert,0,1.6071050532800918e-01,7.8062556418956319e-18,2.199322e+00,2.295966e+02,142522,572274,5520,11497
data/road/road-oka-integer-distance.gml,2472645511,2461507738,47,insert,0,1.6070830780324907e-01,6.9388939039072284e-18,5.002017e+00,2.302326e+02,844586,1300303,5075,11497
data/road/road-oka-integer-distance.gml,2472645511,2472645501,83,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,9.140450e-01,2.264676e+02,0,0,0,11497
data/road/road-oka-integer-distance.gml,2472645511,3141767614,71,insert,0,1.6070858184878800e-01,6.9388939039072284e-18,2.537260e+00,2.285242e+02,351572,540398,2630,11497
data/road/road-oka-integer-distance.gml,2472645511,3141767616,82,insert,0,1.6070869023428955e-01,6.9388939039072284e-18,2.441400e+00,2.275815e+02,326560,521289,2613,11497
data/road/road-oka-integer-distance.gml,1923003967,2461507733,15,insert,0,1.6071092299111844e-01,7.8062556418956319e-18,4.938238e+00,2.280739e+02,726916,1412711,8025,11497
data/road/road-oka-integer-distance.gml,1923003967,3141767388,40,insert,0,1.6070423600690900e-01,6.9388939039072284e-18,5.590404e+00,2.287869e+02,1432144,1017369,2962,11497
data/road/road-oka-integer-distance.gml,2461507733,2472645496,9,insert,0,1.6070919704714764e-01,6.9388939039072284e-18,2.680724e+00,2.332115e+02,302424,619097,3932,11497
data/road/road-oka-integer-distance.gml,2461507733,2472645510,66,insert,0,1.6070390076017296e-01,6.9388939039072284e-18,5.664543e+00,2.293441e+02,1485800,1072706,3028,11497
data/road/road-oka-integer-distance.gml,3141767388,2472645488,51,insert,0,1.6079824618681945e-01,6.9388939039072284e-18,6.743368e+00,2.293249e+02,1277454,1867916,8334,11497
data/road/road-oka-integer-distance.gml,3141767388,2472645496,49,insert,0,1.6077387036799623e-01,6.9388939039072284e-18,5.715518e+00,2.364383e+02,1001478,1464368,7467,11497
data/road/road-oka-integer-distance.gml,1923003968,2472645501,4,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,1.577072e+00,2.281289e+02,69878,289689,3884,11497
data/road/road-oka-integer-distance.gml,2472645501,2461507732,13,insert,0,1.6071187533576931e-01,1.3877787807814457e-17,1.758813e+00,2.267183e+02,125680,380894,3512,11497
data/road/road-oka-integer-distance.gml,2472645501,2461507734,67,insert,0,1.6070861643237269e-01,6.9388939039072284e-18,2.687970e+00,2.289285e+02,361424,568900,2396,11497
data/road/road-oka-integer-distance.gml,2472645501,2461507735,76,insert,0,1.6070863332988963e-01,2.7755575615628914e-17,2.538734e+00,2.297930e+02,360800,530560,2393,11497
data/road/road-oka-integer-distance.gml,1923003982,1923004005,55,insert,0,1.6072456083279837e-01,6.9388939039072284e-18,1.910599e+00,2.288797e+02,104598,451040,5567,11497
data/road/road-oka-integer-distance.gml,1923004005,2475823428,87,insert,0,1.6065901624132289e-01,6.9388939039072284e-18,1.576807e+00,2.283181e+02,60382,326730,2901,11497
data/road/road-oka-integer-distance.gml,1923004005,4271344457,72,insert,0,1.5997440241500072e-01,7.8062556418956319e-18,5.952139e+00,2.291835e+02,851478,1984158,11343,11498
data/road/road-oka-integer-distance.gml,1923004005,4582234280,47,insert,0,1.6072492356616200e-01,6.9388939039072284e-18,2.083157e+00,2.357269e+02,108296,532555,5722,11497
data/road/road-oka-integer-distance.gml,1923004005,4654648602,86,insert,0,1.6071049984570349e-01,6.9388939039072284e-18,1.848540e+00,2.282067e+02,12032,497822,5722,11497
data/road/road-oka-integer-distance.gml,1923004005,4654648603,91,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,1.596586e+00,2.279382e+02,24192,286280,3357,11497
data/road/road-oka-integer-distance.gml,4271344457,1923004098,93,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,1.180119e+00,2.290844e+02,5396,138142,2591,11497
data/road/road-oka-integer-distance.gml,4271344457,4271344459,55,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,2.136124e+00,2.306263e+02,13636,567328,5798,11498
data/road/road-oka-integer-distance.gml,4271344457,4654648602,35,insert,0,1.5929651615634027e-01,6.9388939039072284e-18,1.049718e+01,2.282980e+02,1925884,3182143,10034,11499
data/road/road-oka-integer-distance.gml,4271344457,4654648603,66,insert,0,1.5929846986538004e-01,6.9388939039072284e-18,1.051774e+01,2.280289e+02,1948754,3213216,9809,11498
data/road/road-oka-integer-distance.gml,4654648602,4271344459,37,insert,0,1.5897621317859242e-01,6.9388939039072284e-18,1.322293e+01,2.286401e+02,2438614,4063884,11271,11499
data/road/road-oka-integer-distance.gml,4654648602,4654648604,37,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,8.676070e-01,2.279928e+02,2,2,1,11497
data/road/road-oka-integer-distance.gml,4654648603,4271344459,63,insert,0,1.5888948555415891e-01,6.9388939039072284e-18,1.335611e+01,2.284061e+02,2478702,4092643,10787,11498
data/road/road-oka-integer-distance.gml,4654648603,5182665831,39,insert,0,1.6070668776588221e-01,6.9388939039072284e-18,1.529836e+00,2.295179e+02,28566,294267,4167,11497
data/road/road-oka-integer-distance.gml,2472645532,2461507741,70,insert,0,1.6070907471448931e-01,6.9388939039072284e-18,4.405120e+00,2.296423e+02,821792,1148464,6647,11497
data/road/road-oka-integer-distance.gml,2472645532,3141767616,19,insert,0,1.6071118611019147e-01,7.8062556418956319e-18,1.643024e+00,2.358145e+02,132104,262038,2856,11497
data/road/road-oka-integer-distance.gml,2472645532,4650255707,53,insert,0,1.6071157714613474e-01,6.9388939039072284e-18,2.852648e+00,2.290791e+02,136406,910250,7568,11498
